power_usage,wind_speed,temperature,humidity,device_id,summary
1.9819970065671144,10.896955181690313,7.49080237694725,0.824313982578672,1,Rainy
0.0,10.896955181690313,7.49080237694725,0.824313982578672,2,Rainy
0.0,10.896955181690313,7.49080237694725,0.824313982578672,3,Rainy
0.1569375523088543,10.896955181690313,7.49080237694725,0.824313982578672,4,Rainy
0.1297673715592845,10.896955181690313,7.49080237694725,0.824313982578672,5,Rainy
0.4502465740331,10.896955181690313,7.49080237694725,0.824313982578672,6,Rainy
0.0,10.896955181690313,7.49080237694725,0.824313982578672,7,Rainy
0.445378189027196,10.896955181690313,7.49080237694725,0.824313982578672,8,Rainy
0.6775437433886158,10.896955181690313,7.49080237694725,0.824313982578672,9,Rainy
0.0,10.896955181690313,7.49080237694725,0.824313982578672,10,Rainy
0.4666505127911916,10.896955181690313,7.49080237694725,0.824313982578672,11,Rainy
0.0,10.896955181690313,7.49080237694725,0.824313982578672,12,Rainy
0.0,10.896955181690313,7.49080237694725,0.824313982578672,13,Rainy
0.2452759168690065,10.896955181690313,7.49080237694725,0.824313982578672,14,Rainy
-0.0917173949330819,10.896955181690313,7.49080237694725,0.824313982578672,15,Rainy
0.0,13.192587327894843,15.593820005455385,0.7312392485392938,1,Cloudy
0.0,13.192587327894843,15.593820005455385,0.7312392485392938,2,Cloudy
0.0,13.192587327894843,15.593820005455385,0.7312392485392938,3,Cloudy
0.277521665898791,13.192587327894843,15.593820005455385,0.7312392485392938,4,Cloudy
0.1659763640453083,13.192587327894843,15.593820005455385,0.7312392485392938,5,Cloudy
0.7463919957293501,13.192587327894843,15.593820005455385,0.7312392485392938,6,Cloudy
0.0,13.192587327894843,15.593820005455385,0.7312392485392938,7,Cloudy
0.3415211322575902,13.192587327894843,15.593820005455385,0.7312392485392938,8,Cloudy
0.9060896021247072,13.192587327894843,15.593820005455385,0.7312392485392938,9,Cloudy
2.453730014440898,13.192587327894843,15.593820005455385,0.7312392485392938,10,Cloudy
0.2196521182524977,13.192587327894843,15.593820005455385,0.7312392485392938,11,Cloudy
0.0,13.192587327894843,15.593820005455385,0.7312392485392938,12,Cloudy
1.233787098783008,13.192587327894843,15.593820005455385,0.7312392485392938,13,Cloudy
0.2328974615968955,13.192587327894843,15.593820005455385,0.7312392485392938,14,Cloudy
-0.8900466011060912,13.192587327894843,15.593820005455385,0.7312392485392938,15,Cloudy
0.0,15.014590139986945,3.119890406724053,0.7738872250527901,1,Rainy
2.1826134532805765,15.014590139986945,3.119890406724053,0.7738872250527901,2,Rainy
1.8721809218929364,15.014590139986945,3.119890406724053,0.7738872250527901,3,Rainy
0.1735701389214917,15.014590139986945,3.119890406724053,0.7738872250527901,4,Rainy
0.1136982222309527,15.014590139986945,3.119890406724053,0.7738872250527901,5,Rainy
0.6542581670183576,15.014590139986945,3.119890406724053,0.7738872250527901,6,Rainy
0.0,15.014590139986945,3.119890406724053,0.7738872250527901,7,Rainy
0.3334459563910726,15.014590139986945,3.119890406724053,0.7738872250527901,8,Rainy
0.3925003647189024,15.014590139986945,3.119890406724053,0.7738872250527901,9,Rainy
0.0,15.014590139986945,3.119890406724053,0.7738872250527901,10,Rainy
0.3506500379505649,15.014590139986945,3.119890406724053,0.7738872250527901,11,Rainy
1.2,15.014590139986945,3.119890406724053,0.7738872250527901,12,Rainy
0.0,15.014590139986945,3.119890406724053,0.7738872250527901,13,Rainy
0.1907031285517026,15.014590139986945,3.119890406724053,0.7738872250527901,14,Rainy
-0.2296244459829335,15.014590139986945,3.119890406724053,0.7738872250527901,15,Rainy
1.9819970065671144,5.648617973730234,6.674172222780436,0.6807749177681509,1,Cloudy
1.9561857742020543,5.648617973730234,6.674172222780436,0.6807749177681509,2,Cloudy
0.0,5.648617973730234,6.674172222780436,0.6807749177681509,3,Cloudy
0.1285648220973765,5.648617973730234,6.674172222780436,0.6807749177681509,4,Cloudy
0.1686866493734909,5.648617973730234,6.674172222780436,0.6807749177681509,5,Cloudy
0.8020534617072941,5.648617973730234,6.674172222780436,0.6807749177681509,6,Cloudy
0.0,5.648617973730234,6.674172222780436,0.6807749177681509,7,Cloudy
0.2151753251743742,5.648617973730234,6.674172222780436,0.6807749177681509,8,Cloudy
0.7168353046659711,5.648617973730234,6.674172222780436,0.6807749177681509,9,Cloudy
0.0,5.648617973730234,6.674172222780436,0.6807749177681509,10,Cloudy
0.4285317801400974,5.648617973730234,6.674172222780436,0.6807749177681509,11,Cloudy
0.0,5.648617973730234,6.674172222780436,0.6807749177681509,12,Cloudy
0.0,5.648617973730234,6.674172222780436,0.6807749177681509,13,Cloudy
0.3959916159440917,5.648617973730234,6.674172222780436,0.6807749177681509,14,Cloudy
-0.3540362888980227,5.648617973730234,6.674172222780436,0.6807749177681509,15,Cloudy
0.0,7.94762780970633,0.4116898859160489,0.7595310342450763,1,Cloudy
1.9527000837917328,7.94762780970633,0.4116898859160489,0.7595310342450763,2,Cloudy
1.1593685627043406,7.94762780970633,0.4116898859160489,0.7595310342450763,3,Cloudy
0.2391763148736969,7.94762780970633,0.4116898859160489,0.7595310342450763,4,Cloudy
0.1913299711600034,7.94762780970633,0.4116898859160489,0.7595310342450763,5,Cloudy
0.8830521538750404,7.94762780970633,0.4116898859160489,0.7595310342450763,6,Cloudy
0.0,7.94762780970633,0.4116898859160489,0.7595310342450763,7,Cloudy
0.2587841623615246,7.94762780970633,0.4116898859160489,0.7595310342450763,8,Cloudy
0.6145401367512751,7.94762780970633,0.4116898859160489,0.7595310342450763,9,Cloudy
0.0,7.94762780970633,0.4116898859160489,0.7595310342450763,10,Cloudy
0.3047225589754496,7.94762780970633,0.4116898859160489,0.7595310342450763,11,Cloudy
0.0,7.94762780970633,0.4116898859160489,0.7595310342450763,12,Cloudy
1.233787098783008,7.94762780970633,0.4116898859160489,0.7595310342450763,13,Cloudy
0.1815961968950144,7.94762780970633,0.4116898859160489,0.7595310342450763,14,Cloudy
-0.8324426408004217,7.94762780970633,0.4116898859160489,0.7595310342450763,15,Cloudy
0.0,1.880722088685327,4.246782213565523,0.6573563696974574,1,Cloudy
0.0,1.880722088685327,4.246782213565523,0.6573563696974574,2,Cloudy
2.0352566059064983,1.880722088685327,4.246782213565523,0.6573563696974574,3,Cloudy
0.1329156289427005,1.880722088685327,4.246782213565523,0.6573563696974574,4,Cloudy
0.1608583154639908,1.880722088685327,4.246782213565523,0.6573563696974574,5,Cloudy
0.8199050480304921,1.880722088685327,4.246782213565523,0.6573563696974574,6,Cloudy
0.0,1.880722088685327,4.246782213565523,0.6573563696974574,7,Cloudy
0.5668312795461915,1.880722088685327,4.246782213565523,0.6573563696974574,8,Cloudy
0.5956044789850821,1.880722088685327,4.246782213565523,0.6573563696974574,9,Cloudy
0.0,1.880722088685327,4.246782213565523,0.6573563696974574,10,Cloudy
0.3871918136081539,1.880722088685327,4.246782213565523,0.6573563696974574,11,Cloudy
0.0,1.880722088685327,4.246782213565523,0.6573563696974574,12,Cloudy
